11,0,1,2,3,4,5,6,7
122815,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_18,TripAdvisor Hotels Flights Restaurants Attractions _18_18_48,train,does it run in the background?,"Our sites also may use Web beacons (also known as clear gifs, pixel tags or Web bugs), which are tiny graphics with a unique identifier, similar in function to cookies, that are placed in the code of a Web page.",Relevant
122816,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_18,TripAdvisor Hotels Flights Restaurants Attractions _18_18_49,train,does it run in the background?,"We use Web beacons to monitor the traffic patterns of users from one page within our sites to another, to deliver or communicate with cookies, to understand whether you have come to our site from an online advertisement displayed on a third-party website, and to improve site performance.",Relevant
122817,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_18,TripAdvisor Hotels Flights Restaurants Attractions _18_18_50,train,does it run in the background?,We also may allow our service providers to use Web beacons to help us understand which emails have been opened by recipients and to track the visitor traffic and actions on our site.,Relevant
122826,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_18,TripAdvisor Hotels Flights Restaurants Attractions _18_18_59,train,does it run in the background?,Many of the advertisements you see on the TripAdvisor family of sites are served by TripAdvisor or its service providers.,Relevant
122827,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_18,TripAdvisor Hotels Flights Restaurants Attractions _18_18_60,train,does it run in the background?,But we also allow third parties to collect information about your online activities through cookies and other technologies.,Relevant
122828,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_18,TripAdvisor Hotels Flights Restaurants Attractions _18_18_61,train,does it run in the background?,"These third parties include (1) business partners, who collect information when you view or interact with one of their advertisements on our sites, and (2) advertising networks, who collect information about your interests when you view or interact with one of the advertisements they place on many different websites on the Internet.",Relevant
122829,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_18,TripAdvisor Hotels Flights Restaurants Attractions _18_18_62,train,does it run in the background?,"The information gathered by these third parties is used to make predictions about your characteristics, interests or preferences and to display advertisements on our sites and across the Internet tailored to your apparent interests.",Relevant
122830,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_18,TripAdvisor Hotels Flights Restaurants Attractions _18_18_63,train,does it run in the background?,"Please note that we do not have access to or control over cookies or other technologies these third parties may use to collect information about your interests, and the information practices of these third parties are not covered by this Privacy Policy.",Relevant
122901,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_18,TripAdvisor Hotels Flights Restaurants Attractions _18_18_134,train,does it run in the background?,"The Help portion of the toolbar on most browsers will tell you how to prevent your browser from accepting new cookies, how to have the browser notify you when you receive a new cookie, or how to disable cookies altogether.",Relevant
122902,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_18,TripAdvisor Hotels Flights Restaurants Attractions _18_18_135,train,does it run in the background?,"Please note that if you refuse to accept cookies from TripAdvisor, you will not be able to access portions of our site.",Relevant
122929,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_19,TripAdvisor Hotels Flights Restaurants Attractions _18_19_0,train,do i need an account to use it?,We receive and store any information you enter on our Website or give us in any other way.,Relevant
122930,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_19,TripAdvisor Hotels Flights Restaurants Attractions _18_19_1,train,do i need an account to use it?,"This includes information that can identify you (""personal information""), including your first and last name, telephone number, postal and email addresses, user name and password, and billing information (such as your credit card number, cardholder name, and card expiration date).",Relevant
122931,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_19,TripAdvisor Hotels Flights Restaurants Attractions _18_19_2,train,do i need an account to use it?,"We may also request information about your travel plans, style, and preferences, including meal requests, seat selection, frequent flyer/hotel/car rental program information, and flight class, luggage, and ticketing options.",Relevant
122932,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_19,TripAdvisor Hotels Flights Restaurants Attractions _18_19_3,train,do i need an account to use it?,"You can choose not to provide information to us, but in general some information about you is required in order for you to receive relevant offerings from TripAdvisor and its partners and enjoy other benefits of being a registered member.",Relevant
122933,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_19,TripAdvisor Hotels Flights Restaurants Attractions _18_19_4,train,do i need an account to use it?,"For example, only registered members are able to post travel reviews, participate in discussion forums, email TripAdvisor content to themselves and others, access members-only newsletters and travel planning content, and enter surveys, contests, or sweepstakes.",Relevant
122934,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_19,TripAdvisor Hotels Flights Restaurants Attractions _18_19_5,train,do i need an account to use it?,"In addition, some information is also required in order for you to ask us a question or initiate other transactions on our site.",Relevant
123114,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_20,TripAdvisor Hotels Flights Restaurants Attractions _18_20_23,train,are my trips visible to others,"We also may collect information about your online activity, such as content viewed, pages visited, and searches and/or reservations facilitated or made.",Relevant
123115,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_20,TripAdvisor Hotels Flights Restaurants Attractions _18_20_24,train,are my trips visible to others,One of our goals in collecting this automatic information is to help us understand the interests and preferences of our users and customize your user experience.,Relevant
